day,price,symbol,blockchain
2023-05-11 00:00:00.000 UTC,0.8551346249999999,WMATIC,polygon
2023-05-11 00:00:00.000 UTC,98.82847222222225,dQUICK,polygon
2023-05-11 00:00:00.000 UTC,1816.3320833333348,WETH,polygon
2023-05-11 00:00:00.000 UTC,1.00066565625,DAI,polygon
2023-05-11 00:00:00.000 UTC,0.9161897291666659,stMATIC,polygon
2023-05-10 00:00:00.000 UTC,103.61760416666655,dQUICK,polygon
2023-05-10 00:00:00.000 UTC,6.561319444444447,LINK,polygon
2023-05-10 00:00:00.000 UTC,0.8776615173611115,WMATIC,polygon
2023-05-10 00:00:00.000 UTC,0.9400768368055556,stMATIC,polygon
2023-05-10 00:00:00.000 UTC,1.001464371527777,USDT,polygon
2023-05-10 00:00:00.000 UTC,1.0009987777777773,DAI,polygon
2023-05-10 00:00:00.000 UTC,27770.704027777774,WBTC,polygon
2023-05-10 00:00:00.000 UTC,4.9061458333333245,GNS,polygon
2023-05-10 00:00:00.000 UTC,1852.0685416666652,WETH,polygon
2023-05-10 00:00:00.000 UTC,1.001001270833333,USDC,polygon
2023-05-09 00:00:00.000 UTC,103.72847222222222,dQUICK,polygon
2023-05-09 00:00:00.000 UTC,0.8872055381944438,WMATIC,polygon
2023-05-09 00:00:00.000 UTC,0.9501869548611116,stMATIC,polygon
2023-05-09 00:00:00.000 UTC,1.0016022916666651,USDT,polygon
2023-05-09 00:00:00.000 UTC,4.93895833333335,GNS,polygon
2023-05-09 00:00:00.000 UTC,1.0008748645833332,DAI,polygon
2023-05-09 00:00:00.000 UTC,6.555798611111117,LINK,polygon
2023-05-09 00:00:00.000 UTC,1847.09607638889,WETH,polygon
2023-05-09 00:00:00.000 UTC,1.0010299826388882,USDC,polygon
2023-05-09 00:00:00.000 UTC,27665.753055555528,WBTC,polygon
2023-05-08 00:00:00.000 UTC,5.102569444444425,GNS,polygon
2023-05-08 00:00:00.000 UTC,6.693437499999991,LINK,polygon
2023-05-08 00:00:00.000 UTC,109.15857638888883,dQUICK,polygon
2023-05-08 00:00:00.000 UTC,1859.775243055554,WETH,polygon
2023-05-08 00:00:00.000 UTC,1.0015975034722229,USDC,polygon
2023-05-08 00:00:00.000 UTC,1.001446010416667,DAI,polygon
2023-05-08 00:00:00.000 UTC,0.9290060381944449,WMATIC,polygon
2023-05-08 00:00:00.000 UTC,0.9952411319444447,stMATIC,polygon
2023-05-08 00:00:00.000 UTC,27990.184548611127,WBTC,polygon
2023-05-08 00:00:00.000 UTC,1.0025743333333343,USDT,polygon
2023-05-07 00:00:00.000 UTC,5.437534722222218,GNS,polygon
2023-05-07 00:00:00.000 UTC,1.0013633124999994,DAI,polygon
2023-05-07 00:00:00.000 UTC,1.001471996527778,USDC,polygon
2023-05-07 00:00:00.000 UTC,0.9780933506944444,WMATIC,polygon
2023-05-07 00:00:00.000 UTC,116.03475694444526,dQUICK,polygon
2023-05-07 00:00:00.000 UTC,1912.3995486111137,WETH,polygon
2023-05-07 00:00:00.000 UTC,1.0028302534722213,USDT,polygon
2023-05-07 00:00:00.000 UTC,28959.16638888888,WBTC,polygon
2023-05-07 00:00:00.000 UTC,1.0474667187499986,stMATIC,polygon
2023-05-07 00:00:00.000 UTC,6.946249999999979,LINK,polygon
2023-05-06 00:00:00.000 UTC,5.557812499999978,GNS,polygon
2023-05-06 00:00:00.000 UTC,114.73104166666624,dQUICK,polygon
2023-05-06 00:00:00.000 UTC,29182.896388888887,WBTC,polygon
2023-05-06 00:00:00.000 UTC,1932.850069444442,WETH,polygon
2023-05-06 00:00:00.000 UTC,1.0484273923611112,stMATIC,polygon
2023-05-06 00:00:00.000 UTC,1.0024754930555562,USDT,polygon
2023-05-06 00:00:00.000 UTC,1.0012732083333329,USDC,polygon
2023-05-06 00:00:00.000 UTC,7.06166666666662,LINK,polygon
2023-05-06 00:00:00.000 UTC,0.9787067812499995,WMATIC,polygon
2023-05-06 00:00:00.000 UTC,1.001266434027777,DAI,polygon
2023-05-05 00:00:00.000 UTC,29305.755555555555,WBTC,polygon
2023-05-05 00:00:00.000 UTC,1934.4402777777777,WETH,polygon
2023-05-05 00:00:00.000 UTC,7.122326388888891,LINK,polygon
2023-05-05 00:00:00.000 UTC,119.48850694444585,dQUICK,polygon
2023-05-05 00:00:00.000 UTC,1.0007491458333324,USDC,polygon
2023-05-05 00:00:00.000 UTC,1.0012849861111115,USDT,polygon
2023-05-05 00:00:00.000 UTC,1.0007823958333333,DAI,polygon
2023-05-05 00:00:00.000 UTC,0.9937811493055538,WMATIC,polygon
2023-05-05 00:00:00.000 UTC,1.0649953159722214,stMATIC,polygon
2023-05-05 00:00:00.000 UTC,5.800868055555548,GNS,polygon
2023-05-04 00:00:00.000 UTC,1.000806944444444,USDC,polygon
2023-05-04 00:00:00.000 UTC,121.51927083333317,dQUICK,polygon
2023-05-04 00:00:00.000 UTC,7.063576388888856,LINK,polygon
2023-05-04 00:00:00.000 UTC,0.9937578611111102,WMATIC,polygon
2023-05-04 00:00:00.000 UTC,1894.8432291666647,WETH,polygon
2023-05-04 00:00:00.000 UTC,5.600659722222223,GNS,polygon
2023-05-04 00:00:00.000 UTC,1.0636574965277776,stMATIC,polygon
2023-05-04 00:00:00.000 UTC,1.0007640555555557,DAI,polygon
2023-05-04 00:00:00.000 UTC,1.0012088263888892,USDT,polygon
2023-05-04 00:00:00.000 UTC,29012.2065972222,WBTC,polygon
2023-05-03 00:00:00.000 UTC,122.6473958333328,dQUICK,polygon
2023-05-03 00:00:00.000 UTC,1.0006242986111116,USDC,polygon
2023-05-03 00:00:00.000 UTC,1870.0717361111097,WETH,polygon
2023-05-03 00:00:00.000 UTC,6.9691319444444435,LINK,polygon
2023-05-03 00:00:00.000 UTC,1.0010223541666656,USDT,polygon
2023-05-03 00:00:00.000 UTC,1.0520827187499988,stMATIC,polygon
2023-05-03 00:00:00.000 UTC,5.4957986111111286,GNS,polygon
2023-05-03 00:00:00.000 UTC,28584.71208333337,WBTC,polygon
2023-05-03 00:00:00.000 UTC,1.000453336805556,DAI,polygon
2023-05-03 00:00:00.000 UTC,0.9840491180555548,WMATIC,polygon
2023-05-02 00:00:00.000 UTC,5.531736111111122,GNS,polygon
2023-05-02 00:00:00.000 UTC,1846.4875694444452,WETH,polygon
2023-05-02 00:00:00.000 UTC,1.0008017534722218,USDC,polygon
2023-05-02 00:00:00.000 UTC,124.73093749999967,dQUICK,polygon
2023-05-02 00:00:00.000 UTC,28281.23538194444,WBTC,polygon
2023-05-02 00:00:00.000 UTC,1.0309350694444448,stMATIC,polygon
2023-05-02 00:00:00.000 UTC,1.0006311388888893,DAI,polygon
2023-05-02 00:00:00.000 UTC,0.9644300381944445,WMATIC,polygon
2023-05-02 00:00:00.000 UTC,6.915104166666639,LINK,polygon
2023-05-02 00:00:00.000 UTC,1.0010720694444442,USDT,polygon
2023-05-01 00:00:00.000 UTC,6.959548611111114,LINK,polygon
2023-05-01 00:00:00.000 UTC,28465.142708333347,WBTC,polygon
2023-05-01 00:00:00.000 UTC,1844.3736805555566,WETH,polygon
2023-05-01 00:00:00.000 UTC,125.42052083333363,dQUICK,polygon
2023-05-01 00:00:00.000 UTC,1.0012301736111116,USDT,polygon
